years,value,prev_return,exp_return,Sector,Name,period,revenueGrowth,grossProfitGrowth,ebitgrowth,operatingIncomeGrowth,netIncomeGrowth,epsgrowth,epsdilutedGrowth,weightedAverageSharesGrowth,weightedAverageSharesDilutedGrowth,dividendsperShareGrowth,operatingCashFlowGrowth,freeCashFlowGrowth,tenYRevenueGrowthPerShare,fiveYRevenueGrowthPerShare,threeYRevenueGrowthPerShare,tenYOperatingCFGrowthPerShare,fiveYOperatingCFGrowthPerShare,threeYOperatingCFGrowthPerShare,tenYNetIncomeGrowthPerShare,fiveYNetIncomeGrowthPerShare,threeYNetIncomeGrowthPerShare,tenYShareholdersEquityGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,threeYShareholdersEquityGrowthPerShare,tenYDividendperShareGrowthPerShare,fiveYDividendperShareGrowthPerShare,threeYDividendperShareGrowthPerShare,receivablesGrowth,inventoryGrowth,assetGrowth,bookValueperShareGrowth,debtGrowth,rdexpenseGrowth,sgaexpensesGrowth
2021,642.0055084228516,0.322329476210484,-0.4883828966794189,Technology,ADBE,FY,0.2266863537457258,0.24887852144267,0.3693651168279443,0.3693651168279443,-0.0832699619771863,-0.0767824497257769,-0.074792243767313,-0.0083160083160083,-0.0082474226804123,-1.0,0.2612187881962633,0.2986058779201205,2.904496623732742,1.8169017190089567,0.7977684168810046,3.8810242196847935,2.430523179721202,0.843592256129499,5.038229616464546,3.310279349133537,0.9141456086298576,1.6684534989195017,1.0820856603920128,0.6254628346319008,0.0,0.0,0.0,0.3433476394849785,0.0,0.1217674188766265,0.1249309301449296,-0.0074341546304163,0.1608775137111517,0.1857863566571616
2022,328.46099853515625,-0.4883828966794189,,Technology,ADBE,FY,0.1153626860943934,0.1092672413793103,0.0510168907273354,0.0510168907273354,-0.0136872666943177,0.002970297029703,0.0079840319361277,-0.0146750524109014,-0.0207900207900207,0.0,0.0851446767271217,0.0729725808791527,3.2083951062192373,1.5325250977476272,0.6306301701279247,4.501826437643675,1.826130021198564,0.8342235863086396,5.0115357357514645,1.9488024631480985,0.6672610809027772,1.2190469310068544,0.7444119097231734,0.3806094569923942,0.0,0.0,0.0,0.0995740149094781,0.0,-0.0027899122646011,-0.0362728787750248,-0.0085598116841429,0.1759842519685039,0.1444691083980762
2018,133.73803389699836,0.3995919289914633,0.1240771097024495,Industrials,ADP,FY,0.0764148047625971,0.0730332681017612,0.0600186586503576,0.0600186586503576,-0.0649590400369216,-0.0490956072351421,-0.0493506493506493,-0.0160786065207682,-0.0155451920941594,0.086296520164698,0.1831224422597488,0.2350631305503534,0.7971393504075163,0.290802066641892,0.3067266374411088,0.6660272304564258,0.7471032112275366,0.4157611958046674,0.5524806693705359,0.2631027917736823,0.196912800023126,-0.195072256684101,-0.3876847702138352,-0.2282698057339166,1.2936954253491093,0.4467264463305919,0.2300071719989812,0.164710025827659,0.0,-0.0024556213017751,-0.1158826895137279,0.0,0.0,0.067655935613682
2019,150.33186260022617,0.1240771097024495,-0.1468533190167487,Industrials,ADP,FY,0.0215746896996803,0.007933323606653,0.529777038920399,0.529777038920399,0.4146100691016782,0.4320652173913041,0.4316939890710382,-0.0127099409895596,-0.0128581096323031,0.2312169946802475,0.0688215648854961,0.0378595186851888,0.7759600185471879,0.2278005961587264,0.2257485331966766,0.9901292717266096,0.6249050181179312,0.5185009946771332,0.9902963181473948,0.6651417124078635,0.6139080074703016,0.1735815224691414,-0.1087440518594111,0.2658421971627538,1.3764197977274468,0.6119227330055955,0.4395857391355192,0.2293619594798911,0.0,0.1293925103872608,0.5809388235700624,-9.988014382740712e-05,0.0,0.0311963654719838
2020,128.2551296234131,-0.1468533190167487,0.5141070979063824,Industrials,ADP,FY,0.0316822519154062,0.0131724175366855,0.054974909706907,0.054974909706907,0.0757588974180041,0.0872865275142316,0.0877862595419847,-0.0096551724137931,-0.0111974405850091,0.1483653139790645,0.1256928170219097,0.1357338109152606,0.827671643519353,0.4085414320946658,0.1792452640561931,1.0901343531047347,0.7421434220753452,0.4796642793878372,1.3654944730415437,0.8628719414066932,0.4790767903827141,0.2197448443766363,0.3123279545303799,0.5034423562223733,1.5369990464001608,0.7390910159223211,0.5359004092438506,0.0008199073504693,-0.0926167519416189,-0.0649880513850127,0.0756273161150565,0.1732094695834582,0.0,-0.0199725866457803
2021,194.1920021057129,0.5141070979063824,0.190767356229031,Industrials,ADP,FY,0.0383350184412514,0.0612911867130993,0.0360529584633562,0.0360529584633562,0.0535171295357794,0.0645724258289701,0.0649122807017544,-0.0104456824512534,-0.0106309221169401,0.0827139705792621,0.0221730222721565,0.073699062162835,0.807589141653281,0.3398579794944782,0.131052450686714,1.0992577049498464,0.7829259849501947,0.2710969522054676,1.3984338730240775,0.8664194378727638,0.6569997897378648,0.0920918519557889,0.356308533705373,0.6939242683490003,1.634105545642628,0.7899106113042053,0.5308350893498194,0.117191660181051,0.3069368468741693,0.2452924129654926,-0.0038675163687944,0.4168582375478927,0.0,0.0124875124875124
2022,231.23749694824207,0.190767356229031,,Industrials,ADP,FY,0.1313378591510663,0.1840409241590523,0.142176214287803,0.142176214287803,0.1348470271310371,0.1540983606557378,0.1532125205930806,-0.0175932441942294,-0.0163513197850969,0.0718564807279083,0.0020043319432321,-0.0159619695447167,0.7999478845783987,0.4249610192393241,0.2588047269717711,0.8880023839245544,0.5589286011929191,0.1975578243277913,1.4711772648777188,0.8190250066423499,0.3359077100958377,-0.3861893484163829,-0.1328545656147489,-0.3796068652656255,1.609639430218942,0.7824339062456815,0.332694008070789,0.1624990833761091,0.4200849142549376,0.2931098467374032,-0.4209873422890062,0.0499369028303587,0.0,0.0633777339253412
2018,155.8385547838713,0.731886403996411,-0.0793451660783877,Consumer Cyclical,AAP,FY,0.0220583277788351,0.0328916495248894,0.0597374309905789,0.0597374309905789,-0.1086381846668279,-0.1071428571428571,-0.1074766355140186,-0.0015979199956666,-0.0016057212252057,-0.0003630050781298,0.3499022145288404,0.501806362776033,1.3919280991111724,0.4593670568786935,-0.0232488205405423,1.1749443367097017,0.4713430234363059,0.1674315863276303,1.2859879018740974,0.0702001319629108,-0.1112042099012052,3.239975877325502,1.316560448669454,0.4325098066911185,-0.0131247267081683,0.0029665896782297,0.0022648941812292,0.0306997362939654,0.0465528061466832,0.0658249453774394,0.0413739053531987,0.0013338733940614,0.0,0.0285364584474329
2019,143.47351877312911,-0.0793451660783877,-0.0010568609970292,Consumer Cyclical,AAP,FY,0.0134072622522664,0.008373913622582,0.1206487112655661,0.1206487112655661,0.1487541494926235,0.1947826086956522,0.1937172774869109,-0.0387776692708333,-0.038193834385263,0.0033266709386631,0.0689014435999743,-0.359707312173889,1.3908586200471986,0.0150115431838782,0.0533319627482822,0.6514098991322801,0.2583301659725092,0.7965621551203923,1.400269052656112,0.0146703103082055,0.0995946600727077,2.6888525325759485,0.8235423816328159,0.2632724375665106,0.0044876189282292,0.0059872683099974,0.0056390046920392,0.1031998233520861,0.0159587965470629,0.2442166756188273,0.0398345860580766,1.6436130130436446,0.0,-0.010392964251987
2021,195.28140869140623,0.3625372404517566,-0.1578644503596916,Consumer Cyclical,AAP,FY,0.0409226364437213,0.0533211618272865,0.1073968516494875,0.1073968516494875,0.0125796884755676,0.0436681222707423,0.0438596491228069,-0.0299284595521313,-0.0303801025785147,2.3800062116018665,0.1185580032044885,0.7757431165736058,1.1357092795738928,0.1049911362665538,0.1580973133723631,0.822663102305696,0.4969248477956918,0.73366583441648,0.783918790491038,0.1087424571190624,0.1137231265999306,3.2881591277576416,0.5400422965243671,0.1195454671581847,2.3515858456076946,2.3989312032913435,2.39001933892934,0.0877921995042561,0.0239230552632481,0.0525500899006758,0.0338815529449162,0.1023715499376193,0.0,0.0430854385355853
2022,164.4534164428711,-0.1578644503596916,,Consumer Cyclical,AAP,FY,0.0882287431796397,0.0997707522334587,0.1184280184076158,0.1184280184076158,0.2496587366461063,0.3417015341701533,0.3375350140056024,-0.0686565427357886,-0.0651276031476892,2.066499168987785,0.1470307975348772,0.1720246423187943,1.1050496112017396,0.3206577275694046,0.3218591289752217,0.5848874224612582,1.5513039629542575,0.5791877581273635,0.8436406045994416,0.5400670596008139,0.6738257752453239,3.357346291202432,0.2324650799281957,0.0144761954015927,9.243602142533051,9.423233317284664,9.39926647221758,0.0437147249529666,0.0266226756473217,0.0299479646164797,-0.0563589702391767,0.1064773782167119,0.0,0.0960214722109747
2018,11.75384481329667,0.2612647630381266,0.2053902898525621,Utilities,AES,FY,0.0195631528964862,0.0442370129870129,0.0555802578923966,0.0555802578923966,2.0361757105943155,2.034090909090909,2.028409090909092,0.0014985015151515,0.0070316424242424,0.0835498005594067,-0.0586580956207312,-0.2884615384615384,-0.3238259423116819,-0.2405733218105994,-0.261860408360067,0.0953332373272255,-0.0299435022182646,0.1295164151289194,-0.0133063209240214,10.861929824364198,3.044444444377205,-0.1150504224731478,-0.1671993841554928,0.0480364136588756,0.0,2.249421544124747,0.282224390692719,0.0902255639097744,0.0266903914590747,-0.0178485141338487,0.2994726166112561,-0.0335587277736038,0.0,-0.1069767441860465
2019,14.167970406381707,0.2053902898525621,0.1768886640621105,Utilities,AES,FY,-0.0509500745156482,-0.0870579090555771,0.029486099410278,0.029486099410278,-0.4605153782211139,-0.4615384615384615,-0.4640883977900553,0.0045552784537896,0.0035494596507547,0.0475536826754693,0.0524967989756722,-0.7252252252252253,-0.2750878505167352,-0.3568041616787047,-0.2579693079011171,0.1193590448554271,0.490294056018042,-0.153981746662099,-0.0092215366023363,-0.0865330478069625,1.568261417603156,-0.3562489530313769,-0.2409243714168471,0.0609558806219868,-0.5701707539377368,1.7209500001882532,0.2350726076443706,-0.0727272727272727,-0.1559792027729636,0.0346545309184834,-0.0703197404850073,0.0455040165846074,0.0,0.0208333333333333
2020,16.674123764038086,0.1768886640621105,0.3682875387366546,Utilities,AES,FY,-0.0519187358916478,0.1464452958705832,0.0703764320785597,0.0703764320785597,-0.5808936825885979,-0.5816326530612246,-0.577319587628866,0.0015060240963855,0.0014992503748125,0.0509035018485439,0.1171938361719383,13.01639344262295,-0.3289639669546907,-0.3398453026236646,-0.0895186684660368,-0.0923483923483923,0.320123175793279,0.0985478964587041,33.94870509607352,-0.0910609857978279,1.2325192827028812,-0.5294401615037129,-0.1446765532440182,0.0605255532339977,0.0,0.4115724092840797,0.1928559569270178,-0.1210277214334009,-0.0533880903490759,0.0283820732287208,-0.1221498338636979,-0.0144747930402022,0.0,-0.1581632653061224
2021,22.814995765686035,0.3682875387366546,0.1011646323909825,Utilities,AES,FY,0.1533126293995859,0.0066839955440029,0.220565749235474,0.220565749235474,-4.422794117647059,-4.414634146341463,-4.414634146341463,0.0015037593984962,-0.0029940119760479,0.0509131178422518,-0.3096188747731397,-1.250292397660819,-0.2465808983697139,-0.1910748627800477,0.0299157071869279,-0.2295922829903412,-0.3494345071034973,-0.1943280675541097,-19.751113182147662,0.187268664243004,-1.7680757680885375,-0.4502969164926784,-0.0121361896728512,-0.1343678843534932,0.0,0.364024408946878,0.1569269563647951,0.0907692307692307,0.3101952277657266,-0.0473947345605872,0.0606677292326493,-0.0594537498113776,0.0,0.006060606060606
2022,25.123066425323486,0.1011646323909825,,Utilities,AES,FY,0.1324836190647159,-0.0601254149760236,-0.196053867835891,-0.196053867835891,0.5338345864661654,0.5285714285714285,0.5357142857142857,-0.0132990135135135,0.003003003003003,0.0665531824935962,0.4274447949526814,-7.579439252336448,-0.2009351263592697,0.2034051780146137,0.2512175537290568,0.075249539373177,0.0955421247162999,0.1124616526273255,0.4532584857697778,0.6245590382286845,-1.6756990689483915,-0.3871960850152777,-0.0070605871375257,-0.1780942704430233,15.161376815107545,0.3370182419584657,0.1779101611976959,0.268688293370945,0.7466887417218543,0.1638200406516397,-0.1172814430750343,0.2566447403604471,0.0,0.2469879518072289
2018,41.952167109439245,0.1663002870933025,0.121455299525272,Financial Services,AFL,FY,0.0041999353856094,0.0041999353856094,-0.0124471582902771,-0.0124471582902771,-0.365768896611642,-0.3134057971014492,-0.312043795620438,-0.028349506718078,-0.0290903165968967,0.2347005805420755,-0.0186031331592689,-0.0186031331592689,0.6170392833951143,0.097165806898136,0.1666889918169452,0.4902142772187632,-0.3116746338570672,-0.0066776204006893,1.8647706850233807,0.1161691697202924,0.2901727221928668,3.347773496187497,0.9372111253913984,0.482844842391674,1.2479570372311724,0.5075049912175116,0.3529119777994611,0.0290205562273276,0.0,0.0232405605719407,-0.018353420163017,0.0924560408394781,0.0,0.0
2019,47.04748013145045,0.121455299525272,-0.2723595738760693,Financial Services,AFL,FY,0.0252320985384686,0.0252320985384686,0.1112960760998811,0.1112960760998811,0.1315068493150684,0.1741424802110818,0.1750663129973474,-0.0353098021278918,-0.0364293551926676,0.007844024009323,-0.092949783837712,-0.092949783837712,0.5359144252167001,0.192989799639377,0.0960854122924753,0.1128264622417898,0.0123023352929746,0.0099702274098097,1.7739724051968266,0.3609043834846223,0.377351467524428,3.3242434069387445,0.9185595498846542,0.5672355484139463,0.8492983801943227,0.4329578419894455,0.2988277507900927,-0.027027027027027,0.0,0.0880446704556785,0.2794716421094633,0.1368985808238144,0.0,0.0
2020,34.233648490905765,-0.2723595738760693,0.5102823466017885,Financial Services,AFL,FY,-0.0071726363921638,-0.0071726363921638,-0.058206719452172,-0.058206719452172,0.4461259079903147,0.503370786516854,0.5056433408577878,-0.0386738396635839,-0.0405101617030398,0.0375312848331511,0.0922089825847846,0.0922089825847846,0.4040895810254866,0.280537811689824,0.134350900892989,0.1204863484091511,0.0611301853395256,0.0789791194126243,1.6792278520313966,1.276420683244487,0.1517073234436582,2.9896251441714345,1.2870784674764113,0.5140510262664508,0.8892684365214657,0.4146990689083804,0.291088991993849,-0.038647342995169,0.0,0.0806320695433598,0.2054652331404196,0.2024661287867255,0.0,0.0
2021,51.702474975585936,0.5102823466017885,0.1298169314810464,Financial Services,AFL,FY,-0.0018512665372285,-0.0018512665372285,0.2633492388093615,0.2633492388093615,-0.0948095437421515,-0.0403587443946189,-0.0419790104947526,-0.0561648979546085,-0.0551011460613913,0.1779955499170961,-0.1522322927156764,-0.1522322927156764,0.3810556423868549,0.1971443227124465,0.1607439844832345,-0.3547110052405425,0.0306810689568795,-0.0404685959828105,2.050218291866173,0.987119399896827,0.69218760158434,2.410282683181911,0.9834198685131258,0.619239353476397,1.1454249644246948,0.5874366758959332,0.2317942593401697,-0.1293969849246231,0.0,-0.0456973940855069,0.0498462374793306,0.0072161033042157,0.0,0.0
2022,58.41433162689209,0.1298169314810464,,Financial Services,AFL,FY,-0.1341717180855876,-0.1341717180855876,-0.0836330935251798,-0.0836330935251798,0.0215028901734104,0.0841121495327102,0.0845070422535211,-0.0576009809728673,-0.0577395087250583,0.2150153137342297,-0.2320332607404474,-0.2320332607404474,0.1099423644881051,0.1021570871425509,0.003457665380703,-0.6184102238363489,-0.2102286583705626,-0.1683830866637546,1.267387585781185,0.1972662605440295,0.5638099122718474,0.8540151917223717,0.02155091362813,-0.18665613714605,1.388040119160891,0.8479132514593625,0.4850005088231536,-0.0663780663780663,0.0,-0.1637912429701286,-0.3573214450530789,-0.0646053293112116,0.0,0.0
2018,66.69720699912624,0.0683485185210976,0.1079479488904884,Healthcare,A,FY,0.0988372093023255,0.1154005811540058,0.1034482758620689,0.1034482758620689,-0.5380116959064327,-0.5377358490566038,-0.5380952380952382,-0.0031055900621118,-0.0030674846625766,0.127029503390141,0.2227221597300337,0.2762973352033661,-0.037590358325591,-0.2302907366117567,0.262432128424824,0.6259580675468525,0.0023661950501903,1.296610008184708,-0.4843495030410918,-0.5363418874029706,-0.1825110121891533,1.0181912473111212,-0.0821891247437833,0.1369639961513359,0.0,0.3006430226056393,0.4897758414728409,0.0718232044198895,0.1095652173913043,0.0136482316638974,-0.0517020462988577,-0.105420188960716,0.135693215339233,0.1179820992676973
2019,73.89703369140625,0.1079479488904884,0.3153431527616832,Healthcare,A,FY,0.0506715506715506,0.0439151470040937,0.0140086206896551,0.0140086206896551,2.3892405063291138,2.479591836734694,2.474226804123712,-0.0218068535825545,-0.0215384615384615,0.1025777837062727,-0.0607175712971481,-0.0494505494505494,0.2696196396106989,-0.215669556220387,0.2756573302976745,1.7574778318970896,0.522897686043699,0.3367201869864498,39.06924183275118,1.2535828025477709,1.4067747539085118,1.0877384722525811,-0.0495848691851029,0.1617846404193643,0.0,0.2412782281412854,0.4258174097664542,0.1984536082474226,0.0642633228840125,0.1066619833743121,0.0628086563954371,0.3379655364091162,0.0493506493506493,0.0625909752547307
2020,97.19995727539064,0.3153431527616832,0.7586948056233496,Healthcare,A,FY,0.0340887081154367,0.0114081996434937,-0.1009564293304994,-0.1009564293304994,-0.3286647992530345,-0.3167155425219941,-0.3175074183976262,-0.0159235668789808,-0.0188679245283018,0.0951079272315958,-0.0979431929480901,-0.0728323699421965,0.101318157931656,0.4248835095716904,0.2441006536174746,0.4404765124266436,1.021454135605956,0.0795810717835028,0.1804396373890498,0.9322809481151488,0.0953935540036716,0.6952504982695908,0.2602556843996169,0.0511308103878738,0.0,0.798817431929338,0.3608223872073101,0.1161290322580645,0.0603829160530191,0.0185146000846381,0.0429341054519975,-0.0199418363107602,0.2252475247524752,0.0246575342465753
2021,170.945059967041,0.7586948056233496,-0.2479174040864002,Healthcare,A,FY,0.183554972841356,0.2009164610504053,0.5921985815602837,0.5921985815602837,0.6828929068150209,0.7081545064377682,0.7130434782608697,-0.0161812297734627,-0.016025641025641,0.0805476529160739,0.6123778501628665,0.6159600997506235,0.0903712654652503,0.6126359001979007,0.3578276621039779,0.3452772556390977,1.0081552399283202,0.4425416404396456,0.3647740274599541,1.8085839598997493,3.04324200532978,0.4278690502370132,0.3620064626567598,0.2459729697025572,0.0,0.6871929824561402,0.3046982639845688,0.1290944123314065,0.1527777777777778,0.111976732107614,0.1240785693455885,0.1568461212378126,-0.109090909090909,0.0822192513368983
